ts,Es,E1s,E2s,delta_uhs,Delta_uhs
0.07380000000000109,0.16216846988887054,0.0597268165066221,0.10244165338224878,-3.833926364565828e-15,2.575652315633772e-13
0.07390000000000109,0.1621163313246512,0.05971313576265076,0.10240319556200045,-1.0360580603716578e-16,2.5552106305890597e-13
0.07400000000000109,0.1620647192909813,0.059699371413489306,0.10236534787749191,-5.3084251318199576e-15,2.6001823376874273e-13
0.0741000000000011,0.1620136034715135,0.059685525583236566,0.10232807788827686,-4.242547963015156e-16,2.5511222935801174e-13
0.0742000000000011,0.16196295473778596,0.05967160069074081,0.10229135404704515,-3.371755137080913e-15,2.4938855754549225e-13
0.0743000000000011,0.1619127450853754,0.05965759949159799,0.10225514559377748,-4.195211687954341e-15,2.4202955092939575e-13
0.0744000000000011,0.16186294759339526,0.059643525118045,0.10221942247535012,-1.12816042792541e-15,2.367147128177705e-13
0.07450000000000111,0.1618135364071504,0.059629381111699666,0.10218415529545058,3.1909689943209746e-15,2.4857089014370375e-13
0.07460000000000111,0.16176448674271968,0.05961517144475543,0.10214931529796437,-3.139565342963421e-15,2.4611788793833823e-13
0.07470000000000111,0.16171577491133368,0.059600900526006126,0.1021148743853276,-5.3483752511517255e-15,2.4080304982671297e-13
0.07480000000000112,0.16166737836064432,0.059586573188941123,0.10208080517170322,-5.106179212279681e-15,2.37532380219559e-13
0.07490000000000112,0.16161927572935386,0.059572194660080735,0.10204708106927311,-6.046167341716105e-16,2.3426171061240503e-13
0.07500000000000112,0.1615714469111125,0.05955777050667354,0.10201367640443881,-4.60404538884859e-15,2.30991041005251e-13
0.07510000000000112,0.1615238731231794,0.059543306563867894,0.1019805665593116,-5.2683003398864884e-15,2.2649387029541427e-13
0.07520000000000113,0.161476536974979,0.059528808842433514,0.10194772813254524,-2.2467887224437395e-16,2.2281436698736602e-13
0.07530000000000113,0.16142942253144288,0.059514283419073416,0.10191513911236942,-6.46261177739873e-15,2.1749952887574076e-13
0.07540000000000113,0.1613825153658971,0.059499736312286236,0.10188277905361083,-4.96763888590243e-15,2.1259352446500978e-13
0.07550000000000114,0.1613358025972466,0.05948517334760601,0.10185062924964057,-8.264758915599634e-16,2.1422885926858676e-13
0.07560000000000114,0.16128927290641867,0.05947060001683946,0.1018186728895792,2.685716017288091e-16,2.1463769296948102e-13
0.07570000000000114,0.1612429165274103,0.05945602133657637,0.10178689519083416,-4.706802785106068e-15,2.0441685044712477e-13
0.07580000000000114,0.1611967252089867,0.05944144171176213,0.10175528349722451,-4.484544376056686e-15,2.0605218525070178e-13
0.07590000000000115,0.1611506921440071,0.05942686481039318,0.10172382733361428,-7.513267476626781e-15,1.929695068220858e-13
0.07600000000000115,0.16110481186464354,0.05941229345541182,0.10169251840923214,2.7966580725966744e-15,1.9910201233549954e-13
0.07610000000000115,0.1610590801032527,0.05939772953956476,0.10166135056368798,2.4302448606868136e-15,1.9991967973728804e-13
0.07620000000000116,0.161013493620402,0.059383173968331836,0.10163031965207041,4.694475890071781e-15,2.0400801674623054e-13
0.07630000000000116,0.16096805000338135,0.05936862663502054,0.10159942336836096,1.5661145468460017e-15,2.0319034934444204e-13
0.07640000000000116,0.16092274744031398,0.05935408643078991,0.10156866100952379,-1.8858901741018494e-15,1.9991967973728804e-13
0.07650000000000116,0.1608775844766039,0.05933955129077874,0.10153803318582526,-6.985905938864387e-16,2.0237268194265353e-13
0.07660000000000117,0.16083255976172597,0.05932501827577197,0.1015075414859544,7.08122727293519e-16,1.9869317863460528e-13
0.07670000000000117,0.16078767179515246,0.05931048368707859,0.1014771881080735,2.9116675042019965e-15,2.1054935596053854e-13
0.07680000000000117,0.16074291868045154,0.05929594321065262,0.10144697546979914,-3.5868893993038e-15,2.0196384824175928e-13
0.07690000000000118,0.16069829789621953,0.05928139208510628,0.1014169058111134,-1.733163937143643e-15,2.0155501454086503e-13
