ts,Es,E1s,E2s,delta_uhs,Delta_uhs
0.42629999999996937,0.14168781316315676,0.05357760267485949,0.0881102104882975,-9.700064838430018e-14,1.1351119648862477e-10
0.42639999999996936,0.14167429113344718,0.05357239673528518,0.0881018943981621,-7.060146227631374e-14,1.1349209543469467e-10
0.42649999999996935,0.1416608326213096,0.053567076949422664,0.08809375567188708,-1.014300472428474e-13,1.136831059739957e-10
0.42659999999996934,0.1416474371484709,0.053561640399156195,0.08808579674931473,-8.513865761764855e-14,1.1361306877625199e-10
0.4266999999999693,0.1416341034166299,0.053556084914509715,0.08807801850212015,-1.009466139931516e-13,1.1372130808185591e-10
0.4267999999999693,0.1416208294238951,0.05355040898197343,0.08807042044192184,-4.127602828230689e-14,1.1391231862115694e-10
0.4268999999999693,0.14160761257718096,0.05354461164564528,0.08806300093153535,-3.218095450748333e-14,1.1374040913578601e-10
0.4269999999999693,0.14159444979721764,0.05353869240563761,0.0880557573915801,-9.784471351158255e-14,1.1386774949532003e-10
0.4270999999999693,0.14158133761387873,0.05353265111750456,0.08804868649637411,-8.721773148089014e-14,1.1382954738745983e-10
0.42719999999996927,0.1415682722504176,0.05352648789568226,0.08804178435473523,-2.218663271031564e-14,1.1403965898069096e-10
0.42729999999996926,0.141555249696017,0.05352020302315346,0.08803504667286371,-8.762421956704915e-15,1.1404602599866766e-10
0.42739999999996925,0.14154226576663861,0.05351379686882267,0.08802846889781546,-1.0555321989499566e-13,1.1403329196271426e-10
0.42749999999996924,0.14152931615463343,0.05350726981344292,0.08802204634119047,-1.3761137303036976e-13,1.143198077716658e-10
0.4275999999999692,0.141516396467883,0.05350062218438929,0.08801577428349401,-1.0274355559009161e-13,1.1456175445478043e-10
0.4276999999999692,0.14150350225941688,0.05349385419914512,0.08800964806027188,-3.082003550391846e-14,1.1449171725703673e-10
0.4277999999999692,0.1414906290485441,0.053486965917034925,0.08800366313150938,-7.55959028913382e-14,1.1453628638287363e-10
0.4278999999999692,0.14147777233454958,0.053479957198514255,0.08799781513603509,-3.114258341167369e-14,1.143070737357124e-10
